"TRAN_NUMBER","STOCK_CODE","TYPE","DATE","REFERENCE","REFERENCE_NUMERIC","DETAILS","QUANTITY","COST_PRICE","SALES_PRICE","QTY_USED","ISP_REFERENCE","ARTEFACT_TYPE","GDN_NUMBER","GRN_NUMBER","RECORD_CREATE_DATE","RECORD_MODIFY_DATE","RECORD_DELETED","CUMULATIVE_QUANTITY"
143224,"CAP02930293251T","MO","2021-11-29","B730",0,"VS051YL012003000EB090",-34.65,0.3777,0,0,0,0,0,0,"2021-11-29 07:53:33","2021-11-29 07:55:54",0,5512.777699999967
143229,"CAP02930293251T","MO","2021-11-29","B755",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-11-29 07:55:54","2021-11-30 07:38:05",0,5449.783999999967
143300,"CAP02930293251T","MO","2021-11-30","b691",0,"VX051YL012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-11-30 07:38:05","2021-12-01 07:49:32",0,5386.790299999967
144051,"CAP02930293251T","MO","2021-12-01","B684",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-12-01 07:49:32","2021-12-02 07:20:30",0,5323.796599999967
144119,"CAP02930293251T","MO","2021-12-02","B685",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-12-02 07:20:30","2021-12-03 08:03:42",0,5260.802899999967
144186,"CAP02930293251T","MO","2021-12-03","B686",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-12-03 08:03:42","2021-12-06 07:16:57",0,5197.809199999967
144226,"CAP02930293251T","MO","2021-12-06","B727",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-12-06 07:16:57","2021-12-06 14:53:18",0,5134.815499999967
144281,"CAP02930293251T","MO","2021-12-06","B728",0,"VX050WH012003000EB110",-55.994400000000006,0.3777,0,0,0,0,0,0,"2021-12-06 14:53:18","2021-12-07 08:02:02",0,5078.821099999967
144291,"CAP02930293251T","MO","2021-12-07","B734",0,"VX051OR012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-12-07 08:02:02",,0,5015.827399999967
144303,"CAP02930293251T","GI","2021-12-07","8632",8632,"Goods In",5280,0.476,0,5280,8632,3,0,8632,,"2022-05-23 13:21:31",0,10295.827399999967
144323,"CAP02930293251T","MO","2021-12-08","B736",0,"VX051OR012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-12-08 07:27:59","2021-12-09 09:33:48",0,10232.833699999966
144472,"CAP02930293251T","MO","2021-12-09","b735",0,"VX051OR012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2021-12-09 09:33:48","2021-12-09 14:38:37",0,10169.839999999966
144509,"CAP02930293251T","MO","2021-12-09","B737",0,"VX051OR012003000EB110",-48.9951,0.3777,0,0,0,0,0,0,"2021-12-09 14:38:37","2021-12-13 06:22:41",0,10120.844899999965
144559,"CAP02930293251T","MO","2021-12-13","B738",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2021-12-13 06:22:41","2021-12-14 06:11:40",0,9931.844899999965
144621,"CAP02930293251T","MO","2021-12-14","B739/B740",0,"VX051OR012003000EB090",-210,0.3777,0,0,0,0,0,0,"2021-12-14 06:11:40","2021-12-16 06:23:44",0,9721.844899999965
145334,"CAP02930293251T","MO","2021-12-16","B741",0,"VX051OR012003000",-41.995799999999996,0.3777,0,0,0,0,0,0,"2021-12-16 06:23:44","2021-12-16 12:31:24",0,9679.849099999965
145419,"CAP02930293251T","AI","2021-12-16","SA1888",0,"We Seal Printed Carton 293x293x251mm",960.15,0.476,0,960.15,0,0,0,0,"2021-12-16 12:31:24","2022-06-10 07:23:12",0,10639.999099999965
145480,"CAP02930293251T","MO","2021-12-17","B772",0,"VX050WH012003000EB090",-56.994299999999996,0.3777,0,0,0,0,0,0,"2021-12-17 12:53:03","2021-12-22 06:53:32",0,10583.004799999964
145658,"CAP02930293251T","MO","2021-12-22","B773/B774",0,"VX050WH012003000EB090",-139.3194,0.3777,0,0,0,0,0,0,"2021-12-22 06:53:32","2021-12-22 14:45:49",0,10443.685399999964
145691,"CAP02930293251T","MO","2021-12-22","B775",0,"VX050WH012003000ES090",-69.92999999999999,0.3777,0,0,0,0,0,0,"2021-12-22 14:45:49","2021-12-23 11:35:07",0,10373.755399999964
145822,"CAP02930293251T","MO","2021-12-23","B776",0,"VX050WH012003000ES090",-76.923,0.3777,0,0,0,0,0,0,"2021-12-23 11:35:07","2021-12-24 06:12:57",0,10296.832399999963
145965,"CAP02930293251T","MO","2021-12-24","D800",0,"PA000WH011003000",-51.328199999999995,0.3777,0,0,0,0,0,0,"2021-12-24 06:12:57","2021-12-24 08:10:16",0,10245.504199999963
145976,"CAP02930293251T","MO","2021-12-24","b788",0,"VX051YL012003000ES090",-69.99300000000001,0.3777,0,0,0,0,0,0,"2021-12-24 08:10:16","2022-01-10 06:47:12",0,10175.511199999963
146289,"CAP02930293251T","MO","2022-01-10","B794",0,"VX050WH012003000ES110",-62.6604,0.3777,0,0,0,0,0,0,"2022-01-10 06:47:12","2022-01-11 12:40:42",0,10112.850799999962
146380,"CAP02930293251T","MO","2022-01-11","B786",0,"VX051YL012003000ES110",-69.6597,0.3777,0,0,0,0,0,0,"2022-01-11 12:40:42","2022-01-11 12:41:05",0,10043.191099999962
146385,"CAP02930293251T","MO","2022-01-11","B798",0,"VS051YL012003300",-13.86,0.3777,0,0,0,0,0,0,"2022-01-11 12:41:05","2022-01-12 14:56:34",0,10029.331099999961
146464,"CAP02930293251T","MO","2022-01-12","B787",0,"VX051YL012003000ES110",-69.99300000000001,0.3777,0,0,0,0,0,0,"2022-01-12 14:56:34","2022-01-13 07:47:35",0,9959.33809999996
146492,"CAP02930293251T","MO","2022-01-13","b842",0,"VS051YL012003000",-48.9951,0.3777,0,0,0,0,0,0,"2022-01-13 07:47:35","2022-01-14 11:55:39",0,9910.34299999996
146545,"CAP02930293251T","MO","2022-01-14","B00799",0,"VS051YL012003000",-76.9923,0.3777,0,0,0,0,0,0,"2022-01-14 11:55:39","2022-01-18 06:20:39",0,9833.35069999996
146653,"CAP02930293251T","MO","2022-01-18","B789",0,"VX051YL012003000ES090",-69.99300000000001,0.3777,0,0,0,0,0,0,"2022-01-18 06:20:39","2022-01-18 13:55:49",0,9763.35769999996
146709,"CAP02930293251T","MO","2022-01-18","B847",0,"VS051WH012003300EB090",-34.65,0.3777,0,0,0,0,0,0,"2022-01-18 13:55:49","2022-01-19 06:40:28",0,9728.70769999996
146734,"CAP02930293251T","MO","2022-01-19","B790",0,"VS051YL012003000EB090",-69.3,0.3777,0,0,0,0,0,0,"2022-01-19 06:40:28","2022-01-20 06:54:46",0,9659.407699999962
146842,"CAP02930293251T","MO","2022-01-20","B833",0,"VS051WH012003000",-55.44,0.3777,0,0,0,0,0,0,"2022-01-20 06:54:46","2022-01-20 14:51:31",0,9603.967699999961
146947,"CAP02930293251T","MO","2022-01-20","B849",0,"VS051YL012003000EB110",-14.52,0.3777,0,0,0,0,0,0,"2022-01-20 14:51:31","2022-01-21 06:45:34",0,9589.44769999996
146960,"CAP02930293251T","MO","2022-01-21","B843",0,"VS051WH012003000",-69.3,0.3777,0,0,0,0,0,0,"2022-01-21 06:45:34","2022-01-21 10:52:23",0,9520.147699999961
146981,"CAP02930293251T","MO","2022-01-21","B845",0,"VS051WH012003000",-39.6,0.3777,0,0,0,0,0,0,"2022-01-21 10:52:23","2022-01-24 14:30:16",0,9480.547699999961
147032,"CAP02930293251T","MO","2022-01-24","B791",0,"VS051YL012003000EB090",-69.3,0.3777,0,0,0,0,0,0,"2022-01-24 14:30:16","2022-01-24 14:30:32",0,9411.247699999962
147037,"CAP02930293251T","MO","2022-01-24","B824",0,"VS051WH012003300EB090",-34.65,0.3777,0,0,0,0,0,0,"2022-01-24 14:30:32","2022-01-26 06:39:52",0,9376.597699999962
147146,"CAP02930293251T","MO","2022-01-26","B848",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2022-01-26 06:39:52","2022-01-26 07:50:24",0,9187.597699999962
147155,"CAP02930293251T","MO","2022-01-26","B850",0,"VX051OR012003000EB090",-147,0.3777,0,0,0,0,0,0,"2022-01-26 07:50:24","2022-01-27 11:26:59",0,9040.597699999962
148272,"CAP02930293251T","MO","2022-01-27","B846",0,"VX051OR012003000",-41.995799999999996,0.3777,0,0,0,0,0,0,"2022-01-27 11:26:59","2022-01-31 14:34:32",0,8998.601899999961
148507,"CAP02930293251T","MO","2022-01-31","B795",0,"VS051WH012003000EB110",-66.66,0.3777,0,0,0,0,0,0,"2022-01-31 14:34:32","2022-02-01 07:36:43",0,8931.941899999962
148598,"CAP02930293251T","MO","2022-02-01","B825",0,"VS051WH012003000EB090",-48.510000000000005,0.3777,0,0,0,0,0,0,"2022-02-01 07:36:43","2022-02-01 15:47:21",0,8883.431899999961
148628,"CAP02930293251T","MO","2022-02-01","B862",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-01 15:47:21","2022-02-02 07:01:19",0,8820.43819999996
148635,"CAP02930293251T","MO","2022-02-02","B863/B864",0,"VX050WH012003000EB090",-118.9881,0.3777,0,0,0,0,0,0,"2022-02-02 07:01:19","2022-02-03 06:35:40",0,8701.45009999996
148782,"CAP02930293251T","MO","2022-02-03","B826",0,"VS051WH012003300EB090",-73.59,0.3777,0,0,0,0,0,0,"2022-02-03 06:35:40","2022-02-04 07:49:58",0,8627.86009999996
148924,"CAP02930293251T","MO","2022-02-04","B827",0,"VS051WH012003000EB090",-27.060000000000002,0.3777,0,0,0,0,0,0,"2022-02-04 07:49:58","2022-02-07 14:33:57",0,8600.80009999996
149033,"CAP02930293251T","MO","2022-02-07","B865",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-07 14:33:57","2022-02-08 07:23:03",0,8537.80639999996
149044,"CAP02930293251T","MO","2022-02-08","B866",0,"VX051YL012003000EB090",-48.9951,0.3777,0,0,0,0,0,0,"2022-02-08 07:23:03","2022-02-09 07:35:27",0,8488.81129999996
149080,"CAP02930293251T","MO","2022-02-09","B796",0,"VS051WH012003000EB110",-68.31,0.3777,0,0,0,0,0,0,"2022-02-09 07:35:27","2022-02-09 15:24:00",0,8420.50129999996
149153,"CAP02930293251T","MO","2022-02-09","B797",0,"VS051WH012003000EB110",-13.211500000000001,0.3777,0,0,0,0,0,0,"2022-02-09 15:24:00","2022-02-09 15:25:58",0,8407.28979999996
149158,"CAP02930293251T","MO","2022-02-09","B797",0,"VS051WH012003000EB110",-42.228500000000004,0.3777,0,0,0,0,0,0,"2022-02-09 15:25:58","2022-02-09 15:27:08",0,8365.061299999961
149163,"CAP02930293251T","MO","2022-02-09","B812",0,"VS051YL012003000EB090",-34.65,0.3777,0,0,0,0,0,0,"2022-02-09 15:27:08","2022-02-11 08:04:47",0,8330.411299999962
149355,"CAP02930293251T","MO","2022-02-11","B813",0,"VS051YL012003000EB090",-69.3,0.3777,0,0,0,0,0,0,"2022-02-11 08:04:47","2022-02-15 09:24:32",0,8261.111299999962
149484,"CAP02930293251T","MO","2022-02-15","B835",0,"VS051WH012003000",-68.64,0.3777,0,0,0,0,0,0,"2022-02-15 09:24:32","2022-02-15 10:34:25",0,8192.471299999963
149491,"CAP02930293251T","MO","2022-02-15","B880",0,"VX051YL012003000EB090",-27.997200000000003,0.3777,0,0,0,0,0,0,"2022-02-15 10:34:25","2022-02-16 06:29:02",0,8164.474099999963
149523,"CAP02930293251T","MO","2022-02-16","B811",0,"VS051YL012003000EB090",-55.44,0.3777,0,0,0,0,0,0,"2022-02-16 06:29:02","2022-02-16 09:55:30",0,8109.0340999999635
149543,"CAP02930293251T","MO","2022-02-16","B851/B852",0,"VX051OR012003000EB110",-95.9904,0.3777,0,0,0,0,0,0,"2022-02-16 09:55:30","2022-02-16 09:55:55",0,8013.043699999964
149548,"CAP02930293251T","MO","2022-02-16","Stock",0,"VX051OR012003000EB110",-14.998499999999998,0.3777,0,0,0,0,0,0,"2022-02-16 09:55:55","2022-02-16 14:25:33",0,7998.045199999964
149599,"CAP02930293251T","MO","2022-02-16","B859",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-16 14:25:33","2022-02-18 07:44:25",0,7935.051499999964
149700,"CAP02930293251T","MO","2022-02-18","B860",0,"VX050WH012003000EB110",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-18 07:44:25","2022-02-18 07:44:58",0,7872.057799999964
149705,"CAP02930293251T","MO","2022-02-18","B916",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-18 07:44:58","2022-02-18 14:22:35",0,7809.064099999964
149762,"CAP02930293251T","MO","2022-02-18","B917",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-18 14:22:35","2022-02-21 07:17:33",0,7746.070399999964
149768,"CAP02930293251T","MO","2022-02-21","B918",0,"VX051YL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-21 07:17:33","2022-02-21 13:25:31",0,7683.076699999964
149870,"CAP02930293251T","MO","2022-02-21","B923",0,"VX051YL012003000EB090",-48.9951,0.3777,0,0,0,0,0,0,"2022-02-21 13:25:31","2022-02-22 07:26:39",0,7634.081599999964
149886,"CAP02930293251T","MO","2022-02-22","B925",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-22 07:26:39","2022-02-23 08:08:18",0,7571.087899999964
149971,"CAP02930293251T","MO","2022-02-23","B937",0,"VX051YL012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-23 08:08:18","2022-02-23 08:08:39",0,7508.094199999964
149977,"CAP02930293251T","MO","2022-02-23","B926",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-23 08:08:39","2022-02-24 07:34:45",0,7445.100499999964
150065,"CAP02930293251T","MO","2022-02-24","B861",0,"VX050WH012003000EB110",-69.99300000000001,0.3777,0,0,0,0,0,0,"2022-02-24 07:34:45","2022-02-24 07:37:17",0,7375.107499999964
150071,"CAP02930293251T","MO","2022-02-24","B927",0,"VX050WH012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-24 07:37:17","2022-02-24 13:51:53",0,7312.113799999964
150124,"CAP02930293251T","MO","2022-02-24","B932",0,"VX050WH012003000EB090",-55.994400000000006,0.3777,0,0,0,0,0,0,"2022-02-24 13:51:53","2022-02-25 07:36:13",0,7256.119399999964
150144,"CAP02930293251T","MO","2022-02-25","B872",0,"VX051SL012003000EB090",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-25 07:36:13","2022-02-25 12:22:39",0,7193.125699999964
150169,"CAP02930293251T","MO","2022-02-25","B938",0,"VX050WH012003000",-62.993700000000004,0.3777,0,0,0,0,0,0,"2022-02-25 12:22:39","2022-02-28 14:38:06",0,7130.131999999964
150568,"CAP02930293251T","MO","2022-02-28","B908",0,"VX051OR012003000",-41.995799999999996,0.3777,0,0,0,0,0,0,"2022-02-28 14:38:06","2022-03-01 14:37:13",0,7088.136199999964
150660,"CAP02930293251T","MO","2022-03-01","B910",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2022-03-01 14:37:13","2022-03-02 08:00:39",0,6899.136199999964
150678,"CAP02930293251T","MO","2022-03-02","B911",0,"VX051OR012003000EB090",-189,0.3777,0,0,0,0,0,0,"2022-03-02 08:00:39","2022-03-02 14:13:34",0,6710.136199999964
150726,"CAP02930293251T","MO","2022-03-02","B912",0,"VX051OR012003000EB090",-189,0.3814,0,0,0,0,0,0,"2022-03-02 14:13:34","2022-03-02 14:20:25",0,6521.136199999964
150732,"CAP02930293251T","MO","2022-03-02","B909",0,"VX051OR012003000EB090",-189,0.414,0,0,0,0,0,0,"2022-03-02 14:20:25","2022-03-03 14:01:38",0,6332.136199999964
150811,"CAP02930293251T","MO","2022-03-03","B913",0,"VX051OR012003000EB090",-168,0.44210000000000005,0,0,0,0,0,0,"2022-03-03 14:01:38","2022-03-04 07:33:47",0,6164.136199999964
150823,"CAP02930293251T","MO","2022-03-04","B914",0,"VX051OR012003000EB110",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-03-04 07:33:47","2022-03-07 06:57:49",0,6101.1424999999645
150886,"CAP02930293251T","MO","2022-03-07","B915",0,"VX051OR012003000EB110",-55.994400000000006,0.476,0,0,0,0,0,0,"2022-03-07 06:57:49","2022-03-08 07:32:09",0,6045.148099999965
150971,"CAP02930293251T","MO","2022-03-08","B945",0,"VX051OR012003000EB090",-168,0.476,0,0,0,0,0,0,"2022-03-08 07:32:09","2022-03-09 11:29:41",0,5877.148099999965
151024,"CAP02930293251T","MO","2022-03-09","B942",0,"VS051YL012003000EB090",-48.510000000000005,0.476,0,0,0,0,0,0,"2022-03-09 11:29:41","2022-03-10 08:19:24",0,5828.638099999965
151149,"CAP02930293251T","MO","2022-03-10","B924",0,"VX051YL012003000EB090",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-03-10 08:19:24","2022-03-10 15:32:42",0,5765.644399999965
151230,"CAP02930293251T","MO","2022-03-10","B944",0,"VX051YL012003000EB090",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-03-10 15:32:42","2022-03-11 13:32:45",0,5702.650699999965
151283,"CAP02930293251T","MO","2022-03-11","B946",0,"VX051OR012003000EB090",-189,0.476,0,0,0,0,0,0,"2022-03-11 13:32:45","2022-03-14 10:25:08",0,5513.650699999965
151312,"CAP02930293251T","MO","2022-03-14","B951",0,"VX050WH012003000",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-03-14 10:25:08","2022-03-14 10:31:06",0,5450.656999999965
151318,"CAP02930293251T","MO","2022-03-14","B888",0,"WS051WH012003300EB090",-6.999300000000001,0.476,0,0,0,0,0,0,"2022-03-14 10:31:06","2022-03-14 15:19:22",0,5443.657699999964
151405,"CAP02930293251T","MO","2022-03-14","B952",0,"VX050WH012003000",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-03-14 15:19:22","2022-03-15 07:44:06",0,5380.663999999964
151411,"CAP02930293251T","MO","2022-03-15","B953",0,"VX050WH012003000",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-03-15 07:44:06","2022-03-15 14:21:25",0,5317.670299999964
151452,"CAP02930293251T","MO","2022-03-15","B889",0,"WS051WH012003000EB090",-73.326,0.476,0,0,0,0,0,0,"2022-03-15 14:21:25","2022-03-16 07:48:02",0,5244.344299999964
151470,"CAP02930293251T","MO","2022-03-16","B954",0,"VX050WH012003000EB090",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-03-16 07:48:02","2022-03-16 07:53:07",0,5181.350599999964
151481,"CAP02930293251T","MO","2022-03-16","B888",0,"WS051WH012003000EB090",-65.9934,0.476,0,0,0,0,0,0,"2022-03-16 07:53:07","2022-03-16 13:43:48",0,5115.357199999964
151531,"CAP02930293251T","MO","2022-03-16","B955",0,"VX050WH012003000EB090",-55.994400000000006,0.476,0,0,0,0,0,0,"2022-03-16 13:43:48","2022-03-17 07:51:27",0,5059.362799999964
151570,"CAP02930293251T","MO","2022-03-17","B890",0,"WS051WH012003000EB090",-63.993599999999994,0.476,0,0,0,0,0,0,"2022-03-17 07:51:27","2022-03-18 07:47:48",0,4995.369199999965
151636,"CAP02930293251T","MO","2022-03-18","B956",0,"WS051RD012003000",-65.9934,0.476,0,0,0,0,0,0,"2022-03-18 07:47:48","2022-03-18 07:55:11",0,4929.375799999964
151642,"CAP02930293251T","MO","2022-03-18","B891",0,"WS051WH012003000EB090",-72.32610000000001,0.476,0,0,0,0,0,0,"2022-03-18 07:55:11","2022-03-24 14:06:33",0,4857.049699999964
153281,"CAP02930293251T","MO","2022-03-24","B957",0,"WS051RD012003000EB110",-56.42999999999999,0.476,0,0,0,0,0,0,"2022-03-24 14:06:33","2022-03-25 12:04:52",0,4800.619699999964
153363,"CAP02930293251T","MO","2022-03-25","B957",0,"WS051RD012003000EB110",-8.91,0.476,0,0,0,0,0,0,"2022-03-25 12:04:52","2022-03-28 08:29:09",0,4791.709699999964
153393,"CAP02930293251T","MO","2022-03-28","B958",0,"WS051RD012003000EB110",-72.6,0.476,0,0,0,0,0,0,"2022-03-28 08:29:09","2022-03-29 07:43:11",0,4719.109699999964
153443,"CAP02930293251T","MO","2022-03-29","B983",0,"VX051YL012003000EB110",-9.998999999999999,0.476,0,0,0,0,0,0,"2022-03-29 07:43:11","2022-03-29 09:16:13",0,4709.110699999964
153450,"CAP02930293251T","GI","2022-03-29","9021",9021,"Goods In",5280,0.43600000000000005,0,5280,9021,3,0,9021,"2022-03-29 09:16:13","2022-08-18 10:45:08",0,9989.110699999965
153479,"CAP02930293251T","MO","2022-03-29","B983",0,"VX051YL012003000EB110",-45.995400000000004,0.476,0,0,0,0,0,0,"2022-03-29 14:11:56","2022-03-30 08:34:36",0,9943.115299999965
153501,"CAP02930293251T","MO","2022-03-30","B980",0,"VX050WH012003000EB110",-55.994400000000006,0.476,0,0,0,0,0,0,"2022-03-30 08:34:36","2022-03-31 07:08:29",0,9887.120899999965
153581,"CAP02930293251T","MO","2022-03-31","B999",0,"VX051YL012003000",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-03-31 07:08:29","2022-03-31 07:08:56",0,9824.127199999964
153587,"CAP02930293251T","MO","2022-03-31","B981",0,"VX050WH012003000EB110",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-03-31 07:08:56","2022-03-31 17:03:01",0,9761.133499999964
153637,"CAP02930293251T","MO","2022-03-31","B982",0,"VX050WH012003000EB110",-55.994400000000006,0.476,0,0,0,0,0,0,"2022-03-31 17:03:01","2022-04-04 07:39:25",0,9705.139099999964
154541,"CAP02930293251T","MO","2022-04-04","B959",0,"WS051RD012003000EB110",-86.46000000000001,0.476,0,0,0,0,0,0,"2022-04-04 07:39:25","2022-04-04 15:31:37",0,9618.679099999965
154568,"CAP02930293251T","MO","2022-04-04","B960",0,"WS051RD012003000EB110",-86.78999999999999,0.476,0,0,0,0,0,0,"2022-04-04 15:31:37","2022-04-05 15:21:59",0,9531.889099999964
154598,"CAP02930293251T","MO","2022-04-05","B961",0,"WS051OR012003000EB110",-7.332599999999999,0.476,0,0,0,0,0,0,"2022-04-05 15:21:59","2022-04-05 15:22:37",0,9524.556499999964
154604,"CAP02930293251T","MO","2022-04-05","B977",0,"WS051WH012003000EB110",-73.326,0.476,0,0,0,0,0,0,"2022-04-05 15:22:37","2022-04-06 07:36:07",0,9451.230499999965
154617,"CAP02930293251T","MO","2022-04-06","B962",0,"WS051OR012003000EB090",-7.332599999999999,0.476,0,0,0,0,0,0,"2022-04-06 07:36:07","2022-04-06 07:37:26",0,9443.897899999965
154623,"CAP02930293251T","MO","2022-04-06","B985",0,"VX051YL012003000EB090",-55.994400000000006,0.476,0,0,0,0,0,0,"2022-04-06 07:37:26","2022-04-07 06:55:05",0,9387.903499999966
154718,"CAP02930293251T","MO","2022-04-07","B978",0,"WS051WH012003000EB110",-80.6586,0.476,0,0,0,0,0,0,"2022-04-07 06:55:05","2022-04-07 07:01:48",0,9307.244899999965
154733,"CAP02930293251T","MO","2022-04-07","B1002",0,"WS051YL012003000EB090",-7.332599999999999,0.476,0,0,0,0,0,0,"2022-04-07 07:01:48","2022-04-07 07:02:16",0,9299.912299999965
154739,"CAP02930293251T","MO","2022-04-07","B1003",0,"WS051YL012003000EB110",-7.332599999999999,0.476,0,0,0,0,0,0,"2022-04-07 07:02:16","2022-04-07 15:32:42",0,9292.579699999966
154860,"CAP02930293251T","MO","2022-04-07","B986",0,"VX051YL012003000EB090",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-04-07 15:32:42","2022-04-08 06:27:49",0,9229.585999999965
154876,"CAP02930293251T","MO","2022-04-08","B987",0,"VX051YL012003000EB090",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-04-08 06:27:49","2022-04-08 15:33:58",0,9166.592299999964
154992,"CAP02930293251T","MO","2022-04-08","B988",0,"VX051YL012003000EB090",-48.66180000000001,0.476,0,0,0,0,0,0,"2022-04-08 15:33:58","2022-04-11 14:57:24",0,9117.930499999964
155153,"CAP02930293251T","MO","2022-04-11","B984",0,"VX051YL012003000EB110",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-04-11 14:57:24","2022-04-12 06:50:44",0,9054.936799999963
155183,"CAP02930293251T","MO","2022-04-12","B991",0,"VX051OR012003000EB110",-62.6604,0.476,0,0,0,0,0,0,"2022-04-12 06:50:44","2022-04-13 07:39:41",0,8992.276399999962
155237,"CAP02930293251T","MO","2022-04-13","B992",0,"VX051OR012003000EB110",-62.6604,0.476,0,0,0,0,0,0,"2022-04-13 07:39:41","2022-04-13 16:40:46",0,8929.615999999962
155317,"CAP02930293251T","MO","2022-04-13","B993",0,"VX051OR012003000EB110",-55.994400000000006,0.476,0,0,0,0,0,0,"2022-04-13 16:40:46","2022-04-14 13:44:39",0,8873.621599999962
155348,"CAP02930293251T","MO","2022-04-14","B1004",0,"VX050WH012003000EB110",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-04-14 13:44:39","2022-04-19 15:03:44",0,8810.627899999961
155688,"CAP02930293251T","MO","2022-04-19","B1019",0,"WS051WH012003000EB090",-73.326,0.476,0,0,0,0,0,0,"2022-04-19 15:03:44","2022-04-20 09:54:18",0,8737.301899999962
155698,"CAP02930293251T","MO","2022-04-20","B1005",0,"VX050WH012003000EB090",-62.993700000000004,0.476,0,0,0,0,0,0,"2022-04-20 09:54:18","2022-04-20 17:09:05",0,8674.308199999961
